Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
2023-08-25 11:17:11,-9999.0,62.064,49.761,58.389,2.066,4.606,0.368,8.734
2023-08-25 11:17:12,-9999.0,61.972,49.697,58.512,1.932,4.591,0.503,8.749
2023-08-25 11:17:13,-9999.0,61.857,49.61,58.627,1.917,4.606,0.503,8.854
2023-08-25 11:17:14,-9999.0,61.966,49.691,59.037,2.081,4.591,0.353,8.719
2023-08-25 11:17:15,-9999.0,61.879,49.676,59.124,2.022,4.636,0.219,8.719
2023-08-25 11:17:16,-9999.0,61.808,49.604,58.908,2.007,4.517,0.189,8.809
2023-08-25 11:17:17,-9999.0,61.765,49.633,58.578,2.036,4.547,0.204,8.839
2023-08-25 11:17:18,-9999.0,61.609,49.592,58.695,1.947,4.487,0.278,8.764
2023-08-25 11:17:19,-9999.0,61.603,49.629,58.545,1.917,4.561,0.204,8.794
2023-08-25 11:17:20,-9999.0,61.625,49.565,58.122,2.007,4.517,0.204,8.749
2023-08-25 11:17:21,-9999.0,61.639,49.608,57.518,1.962,4.561,0.234,8.674
2023-08-25 11:17:22,-9999.0,61.697,49.594,57.575,2.022,4.606,0.129,8.63
2023-08-25 11:17:23,-9999.0,61.668,49.637,57.46,1.992,4.621,0.114,8.734
2023-08-25 11:17:24,-9999.0,61.762,49.66,57.411,2.007,4.561,0.189,8.734
2023-08-25 11:17:25,-9999.0,61.791,49.631,57.325,2.022,4.532,0.174,8.719
2023-08-25 11:17:26,-9999.0,61.785,49.581,57.391,2.007,4.621,0.219,8.66
2023-08-25 11:17:27,-9999.0,61.771,49.61,57.621,2.022,4.532,0.204,8.824
2023-08-25 11:17:28,-9999.0,61.748,49.602,58.13,2.066,4.502,0.234,8.57
2023-08-25 11:17:29,-9999.0,61.697,49.594,58.222,2.022,4.517,0.278,8.645
2023-08-25 11:17:30,-9999.0,61.617,49.629,58.358,2.081,4.487,0.398,8.704
2023-08-25 11:17:31,-9999.0,61.553,49.55,58.409,2.096,4.427,0.398,8.6
2023-08-25 11:17:32,-9999.0,61.619,49.616,58.662,2.066,4.487,0.443,8.689
2023-08-25 11:17:33,-9999.0,61.633,49.602,58.705,2.051,4.502,0.503,8.704
2023-08-25 11:17:34,-9999.0,61.625,49.55,58.826,2.111,4.397,0.458,8.704
2023-08-25 11:17:35,-9999.0,61.683,49.55,59.156,2.111,4.457,0.398,8.645
2023-08-25 11:17:36,-9999.0,61.654,49.507,57.777,2.007,4.532,0.428,8.689
2023-08-25 11:17:37,-9999.0,61.705,49.501,57.411,2.036,4.397,0.503,8.749
2023-08-25 11:17:38,-9999.0,61.685,49.437,56.887,2.007,4.427,0.413,8.585
2023-08-25 11:17:39,-9999.0,61.656,49.581,57.031,2.081,4.397,0.368,8.615
2023-08-25 11:17:40,-9999.0,61.477,49.503,56.68,2.081,4.442,0.293,8.645
2023-08-25 11:17:41,-9999.0,61.592,49.561,56.752,2.051,4.367,0.353,8.66
2023-08-25 11:17:42,-9999.0,61.512,49.61,56.628,1.962,4.397,0.353,8.615
2023-08-25 11:17:43,-9999.0,61.426,49.48,56.254,1.932,4.352,0.293,8.66
2023-08-25 11:17:44,-9999.0,61.397,49.451,56.039,1.992,4.307,0.323,8.615
2023-08-25 11:17:45,-9999.0,61.383,49.466,56.24,1.947,4.412,0.189,8.615
2023-08-25 11:17:46,-9999.0,61.318,49.515,56.073,1.977,4.322,0.174,8.645
2023-08-25 11:17:47,-9999.0,61.424,49.478,55.95,2.036,4.397,0.248,8.645
2023-08-25 11:17:48,-9999.0,61.402,49.499,56.057,1.947,4.352,0.219,8.6
2023-08-25 11:17:49,-9999.0,61.315,49.484,56.143,1.962,4.382,0.293,8.63
2023-08-25 11:17:50,-9999.0,61.264,49.491,56.667,1.872,4.427,0.323,8.585
2023-08-25 11:17:51,-9999.0,61.371,49.482,56.832,1.887,4.367,0.204,8.645
2023-08-25 11:17:52,-9999.0,61.27,49.555,56.961,2.007,4.292,0.263,8.54
2023-08-25 11:17:53,-9999.0,61.414,49.511,56.487,1.962,4.337,0.278,8.6
2023-08-25 11:17:54,-9999.0,61.256,49.526,56.271,2.022,4.277,0.308,8.66
2023-08-25 11:17:55,-9999.0,61.227,49.511,56.069,2.007,4.337,0.398,8.66
2023-08-25 11:17:56,-9999.0,61.334,49.575,55.86,2.007,4.233,0.368,8.57
2023-08-25 11:17:57,-9999.0,61.334,49.59,55.428,1.932,4.277,0.503,8.54
2023-08-25 11:17:58,-9999.0,61.334,49.46,54.982,1.977,4.248,0.428,8.674
2023-08-25 11:17:59,-9999.0,61.326,49.524,54.988,1.947,4.248,0.398,8.66
2023-08-25 11:18:00,-9999.0,61.254,49.524,55.19,1.902,4.277,0.353,8.585
2023-08-25 11:18:01,-9999.0,61.16,49.458,55.397,1.872,4.248,0.443,8.734
2023-08-25 11:18:02,-9999.0,61.08,49.449,55.216,1.842,4.188,0.428,8.6
2023-08-25 11:18:03,-9999.0,61.043,49.441,55.424,1.722,4.233,0.428,8.585
2023-08-25 11:18:04,-9999.0,60.92,49.52,55.776,1.857,4.173,0.488,8.585
2023-08-25 11:18:05,-9999.0,60.897,49.555,56.257,1.917,4.218,0.293,8.57
2023-08-25 11:18:06,-9999.0,60.891,49.447,56.538,1.887,4.262,0.368,8.63
2023-08-25 11:18:07,-9999.0,60.84,49.482,56.731,1.932,4.233,0.189,8.6
2023-08-25 11:18:08,-9999.0,60.817,49.489,56.191,1.842,4.233,0.219,8.674
2023-08-25 11:18:09,-9999.0,60.969,49.468,55.839,1.857,4.128,0.234,8.63
2023-08-25 11:18:10,-9999.0,60.932,49.518,54.982,1.932,4.143,0.219,8.54
2023-08-25 11:18:11,-9999.0,60.955,49.468,55.177,1.917,4.188,0.278,8.585
2023-08-25 11:18:12,-9999.0,60.883,49.468,56.041,1.797,4.158,0.383,8.51
2023-08-25 11:18:13,-9999.0,60.877,49.505,55.704,1.917,4.158,0.473,8.54
2023-08-25 11:18:14,-9999.0,60.899,49.369,55.179,1.827,4.173,0.383,8.63
2023-08-25 11:18:15,-9999.0,60.807,49.406,53.747,1.872,4.068,0.323,8.54
2023-08-25 11:18:16,-9999.0,60.807,49.406,53.258,1.887,4.128,0.248,8.495
2023-08-25 11:18:17,-9999.0,60.743,49.429,53.828,1.917,4.143,0.263,8.555
2023-08-25 11:18:18,-9999.0,60.694,49.394,54.225,1.797,4.173,0.234,8.57
2023-08-25 11:18:19,-9999.0,60.608,49.394,55.146,1.797,4.113,0.383,8.66
2023-08-25 11:18:20,-9999.0,60.587,49.402,55.817,1.857,4.143,0.443,8.54
2023-08-25 11:18:21,-9999.0,60.602,49.344,56.234,1.902,4.068,0.428,8.51
2023-08-25 11:18:22,-9999.0,60.538,49.381,56.688,1.827,4.023,0.368,8.555
2023-08-25 11:18:23,-9999.0,60.495,49.41,56.832,1.827,4.068,0.458,8.57
2023-08-25 11:18:24,-9999.0,60.524,49.352,57.134,1.842,4.083,0.338,8.54
2023-08-25 11:18:25,-9999.0,60.538,49.396,57.68,1.932,4.083,0.353,8.51
2023-08-25 11:18:26,-9999.0,60.538,49.323,57.997,1.797,4.053,0.383,8.51
2023-08-25 11:18:27,-9999.0,60.639,49.338,58.485,1.842,4.158,0.353,8.48
2023-08-25 11:18:28,-9999.0,60.739,49.28,58.571,1.872,4.098,0.293,8.436
2023-08-25 11:18:29,-9999.0,60.653,49.222,58.284,1.917,4.023,0.413,8.465
2023-08-25 11:18:30,-9999.0,60.747,49.274,57.76,1.782,4.113,0.293,8.57
2023-08-25 11:18:31,-9999.0,60.813,49.195,57.539,1.827,4.128,0.338,8.495
2023-08-25 11:18:32,-9999.0,60.813,49.297,57.208,1.827,4.068,0.428,8.525
2023-08-25 11:18:33,-9999.0,60.942,49.268,57.337,1.932,4.053,0.323,8.51
2023-08-25 11:18:34,-9999.0,60.907,49.348,57.547,1.797,3.993,0.532,8.51
2023-08-25 11:18:35,-9999.0,60.772,49.299,57.426,1.797,3.993,0.488,8.436
2023-08-25 11:18:36,-9999.0,60.68,49.162,57.161,1.722,3.919,0.443,8.48
2023-08-25 11:18:37,-9999.0,60.616,49.171,57.284,1.722,3.949,0.458,8.48
2023-08-25 11:18:38,-9999.0,60.538,49.251,57.177,1.767,4.053,0.458,8.525
2023-08-25 11:18:39,-9999.0,60.438,49.237,57.206,1.872,4.023,0.353,8.495
2023-08-25 11:18:40,-9999.0,60.423,49.208,57.349,1.797,3.889,0.383,8.45
2023-08-25 11:18:41,-9999.0,60.544,49.185,57.298,1.767,3.904,0.308,8.421
2023-08-25 11:18:42,-9999.0,60.587,49.257,57.269,1.737,3.889,0.219,8.585
2023-08-25 11:18:43,-9999.0,60.559,49.243,57.226,1.782,4.008,0.293,8.45
2023-08-25 11:18:44,-9999.0,60.665,49.249,57.002,1.722,3.978,0.383,8.48
2023-08-25 11:18:45,-9999.0,60.643,49.284,56.951,1.782,3.934,0.338,8.51
2023-08-25 11:18:46,-9999.0,60.606,49.247,57.115,1.767,3.844,0.234,8.495
2023-08-25 11:18:47,-9999.0,60.626,49.181,57.366,1.722,3.829,0.368,8.495
2023-08-25 11:18:48,-9999.0,60.704,49.216,57.502,1.693,3.889,0.383,8.465
2023-08-25 11:18:49,-9999.0,60.669,49.224,56.647,1.812,3.919,0.368,8.495
2023-08-25 11:18:50,-9999.0,60.618,49.187,56.711,1.708,3.829,0.473,8.436
2023-08-25 11:18:51,-9999.0,60.633,49.303,56.826,1.693,3.889,0.503,8.376
2023-08-25 11:18:52,-9999.0,60.733,49.173,56.955,1.663,3.874,0.473,8.406
2023-08-25 11:18:53,-9999.0,60.667,49.28,57.12,1.737,3.844,0.413,8.495
2023-08-25 11:18:54,-9999.0,60.653,49.237,57.148,1.678,3.814,0.413,8.421
2023-08-25 11:18:55,-9999.0,60.596,49.136,57.321,1.752,3.874,0.293,8.436
2023-08-25 11:18:56,-9999.0,60.587,49.156,57.744,1.737,3.844,0.308,8.45
2023-08-25 11:18:57,-9999.0,60.559,49.142,57.931,1.663,3.844,0.323,8.406
2023-08-25 11:18:58,-9999.0,60.717,49.156,58.017,1.827,3.829,0.248,8.316
2023-08-25 11:18:59,-9999.0,60.68,49.22,57.391,1.752,3.844,0.263,8.436
2023-08-25 11:19:00,-9999.0,60.694,49.09,57.261,1.693,3.889,0.248,8.391
2023-08-25 11:19:01,-9999.0,60.393,49.148,56.269,1.752,3.859,0.278,8.391
2023-08-25 11:19:02,-9999.0,60.335,49.177,55.391,1.693,3.904,0.278,8.45
2023-08-25 11:19:03,-9999.0,60.444,49.142,55.169,1.752,3.874,0.263,8.421
2023-08-25 11:19:04,-9999.0,60.401,49.113,55.37,1.693,3.859,0.323,8.376
2023-08-25 11:19:05,-9999.0,60.401,49.2,55.169,1.737,3.739,0.383,8.361
2023-08-25 11:19:06,-9999.0,60.409,49.179,54.947,1.663,3.844,0.383,8.421
2023-08-25 11:19:07,-9999.0,60.487,49.142,55.27,1.603,3.844,0.338,8.421
2023-08-25 11:19:08,-9999.0,60.516,49.185,55.514,1.708,3.754,0.443,8.346
2023-08-25 11:19:09,-9999.0,60.544,49.127,56.076,1.737,3.844,0.503,8.331
2023-08-25 11:19:10,-9999.0,60.479,49.191,56.269,1.693,3.784,0.488,8.331
2023-08-25 11:19:11,-9999.0,60.493,49.177,55.65,1.663,3.814,0.518,8.316
2023-08-25 11:19:12,-9999.0,60.427,49.154,55.728,1.663,3.754,0.458,8.376
2023-08-25 11:19:13,-9999.0,60.269,49.14,56.146,1.588,3.754,0.503,8.346
2023-08-25 11:19:14,-9999.0,60.183,49.183,55.743,1.648,3.724,0.443,8.376
2023-08-25 11:19:15,-9999.0,60.097,49.068,55.843,1.618,3.724,0.428,8.271
2023-08-25 11:19:16,-9999.0,59.968,49.068,56.189,1.678,3.754,0.443,8.376
2023-08-25 11:19:17,-9999.0,60.062,49.018,56.499,1.708,3.769,0.368,8.301
2023-08-25 11:19:18,-9999.0,60.105,49.162,56.298,1.737,3.664,0.368,8.346
2023-08-25 11:19:19,-9999.0,60.091,49.032,55.952,1.648,3.799,0.428,8.271
2023-08-25 11:19:20,-9999.0,59.97,48.983,55.759,1.633,3.724,0.473,8.361
2023-08-25 11:19:21,-9999.0,60.027,49.055,55.313,1.663,3.709,0.503,8.391
2023-08-25 11:19:22,-9999.0,59.771,48.999,55.013,1.678,3.635,0.473,8.361
2023-08-25 11:19:23,-9999.0,59.865,49.036,54.373,1.558,3.664,0.532,8.421
2023-08-25 11:19:24,-9999.0,59.822,49.051,54.416,1.678,3.679,0.473,8.361
2023-08-25 11:19:25,-9999.0,59.836,48.979,54.43,1.633,3.679,0.443,8.301
2023-08-25 11:19:26,-9999.0,59.687,48.958,53.574,1.752,3.635,0.443,8.271
2023-08-25 11:19:27,-9999.0,59.623,48.966,53.41,1.558,3.635,0.458,8.316
2023-08-25 11:19:28,-9999.0,59.566,48.981,53.539,1.678,3.59,0.458,8.331
2023-08-25 11:19:29,-9999.0,59.508,48.937,53.294,1.588,3.605,0.547,8.376
2023-08-25 11:19:30,-9999.0,59.143,48.931,53.115,1.618,3.664,0.458,8.316
2023-08-25 11:19:31,-9999.0,58.993,48.954,52.979,1.543,3.5,0.458,8.271
2023-08-25 11:19:32,-9999.0,58.763,48.983,52.691,1.513,3.545,0.293,8.256
2023-08-25 11:19:33,-9999.0,58.921,48.91,52.561,1.558,3.44,0.413,8.331
2023-08-25 11:19:34,-9999.0,59.093,48.853,52.85,1.558,3.485,0.278,8.346
2023-08-25 11:19:35,-9999.0,59.202,48.962,52.901,1.468,3.485,0.413,8.182
2023-08-25 11:19:36,-9999.0,59.188,48.977,52.526,1.498,3.455,0.368,8.271
2023-08-25 11:19:37,-9999.0,59.231,48.962,52.757,1.423,3.485,0.473,8.286
2023-08-25 11:19:38,-9999.0,59.254,48.956,52.924,1.513,3.395,0.428,8.211
2023-08-25 11:19:39,-9999.0,59.161,48.877,52.629,1.423,3.5,0.518,8.346
2023-08-25 11:19:40,-9999.0,59.29,48.877,52.197,1.468,3.545,0.518,8.271
2023-08-25 11:19:41,-9999.0,59.276,49.007,52.427,1.483,3.5,0.488,8.256
2023-08-25 11:19:42,-9999.0,59.362,48.805,52.759,1.409,3.44,0.488,8.301
2023-08-25 11:19:43,-9999.0,59.42,48.906,53.581,1.483,3.5,0.562,8.182
2023-08-25 11:19:44,-9999.0,59.414,48.929,54.021,1.438,3.515,0.413,8.286
2023-08-25 11:19:45,-9999.0,59.485,48.857,53.358,1.483,3.485,0.562,8.316
2023-08-25 11:19:46,-9999.0,59.514,48.857,53.07,1.468,3.56,0.518,8.211
2023-08-25 11:19:47,-9999.0,59.414,48.828,53.185,1.468,3.575,0.458,8.211
2023-08-25 11:19:48,-9999.0,59.529,48.799,53.574,1.438,3.44,0.398,8.211
2023-08-25 11:19:49,-9999.0,59.471,48.77,53.848,1.423,3.5,0.443,8.197
2023-08-25 11:19:50,-9999.0,59.5,48.813,54.323,1.513,3.575,0.443,8.271
2023-08-25 11:19:51,-9999.0,59.385,48.77,54.309,1.513,3.485,0.398,8.286
2023-08-25 11:19:52,-9999.0,59.463,48.82,54.229,1.483,3.5,0.532,8.256
2023-08-25 11:19:53,-9999.0,59.512,48.811,54.249,1.453,3.455,0.413,8.241
2023-08-25 11:19:54,-9999.0,59.475,48.818,54.356,1.379,3.575,0.428,8.256
2023-08-25 11:19:55,-9999.0,59.424,48.853,54.276,1.573,3.44,0.353,8.211
2023-08-25 11:19:56,-9999.0,59.444,48.859,54.196,1.528,3.425,0.383,8.182
2023-08-25 11:19:57,-9999.0,59.508,48.894,54.433,1.453,3.38,0.383,8.271
2023-08-25 11:19:58,-9999.0,59.442,48.799,54.741,1.453,3.44,0.398,8.271
2023-08-25 11:19:59,-9999.0,59.564,48.805,54.618,1.468,3.41,0.353,8.137
2023-08-25 11:20:00,-9999.0,59.397,48.869,54.753,1.558,3.38,0.248,8.167
2023-08-25 11:20:01,-9999.0,59.389,48.847,54.846,1.468,3.41,0.293,8.211
2023-08-25 11:20:02,-9999.0,59.447,48.774,54.832,1.513,3.41,0.323,8.182
2023-08-25 11:20:03,-9999.0,59.504,48.803,54.587,1.603,3.395,0.278,8.211
2023-08-25 11:20:04,-9999.0,59.576,48.774,54.428,1.498,3.41,0.353,8.167
2023-08-25 11:20:05,-9999.0,59.59,48.803,54.284,1.528,3.395,0.323,8.122
2023-08-25 11:20:06,-9999.0,59.533,48.789,53.924,1.468,3.395,0.323,8.167
2023-08-25 11:20:07,-9999.0,59.619,48.76,54.04,1.453,3.41,0.398,8.211
2023-08-25 11:20:08,-9999.0,59.662,48.731,53.708,1.438,3.365,0.383,8.122
2023-08-25 11:20:09,-9999.0,59.576,48.803,53.896,1.423,3.425,0.398,8.152
2023-08-25 11:20:10,-9999.0,59.576,48.789,53.852,1.438,3.395,0.293,8.197
2023-08-25 11:20:11,-9999.0,59.605,48.832,53.651,1.453,3.291,0.323,8.092
2023-08-25 11:20:12,-9999.0,59.662,48.745,53.694,1.394,3.38,0.248,8.107
2023-08-25 11:20:13,-9999.0,59.633,48.745,53.607,1.423,3.335,0.263,8.167
2023-08-25 11:20:14,-9999.0,59.576,48.774,54.155,1.453,3.335,0.129,8.197
2023-08-25 11:20:15,-9999.0,59.605,48.745,54.5,1.334,3.335,0.308,8.137
2023-08-25 11:20:16,-9999.0,59.598,48.754,54.84,1.379,3.306,0.293,8.122
2023-08-25 11:20:17,-9999.0,59.613,48.754,55.085,1.409,3.335,0.219,8.122
2023-08-25 11:20:18,-9999.0,59.685,48.681,54.998,1.364,3.306,0.219,8.077
2023-08-25 11:20:19,-9999.0,59.549,48.646,54.502,1.394,3.365,0.159,8.092
2023-08-25 11:20:20,-9999.0,59.6,48.669,54.943,1.453,3.335,0.204,8.092
2023-08-25 11:20:21,-9999.0,59.414,48.741,55.043,1.453,3.261,0.308,8.062
2023-08-25 11:20:22,-9999.0,59.436,48.706,55.469,1.319,3.35,0.308,8.077
2023-08-25 11:20:23,-9999.0,59.35,48.735,55.383,1.319,3.291,0.323,8.107
2023-08-25 11:20:24,-9999.0,59.172,48.7,55.161,1.423,3.321,0.458,8.047
2023-08-25 11:20:25,-9999.0,59.165,48.694,55.241,1.379,3.35,0.428,8.062
2023-08-25 11:20:26,-9999.0,59.194,48.607,54.579,1.364,3.231,0.308,8.107
2023-08-25 11:20:27,-9999.0,59.332,48.543,54.241,1.319,3.261,0.293,8.047
2023-08-25 11:20:28,-9999.0,59.139,48.566,54.062,1.304,3.261,0.308,8.077
2023-08-25 11:20:29,-9999.0,59.132,48.588,53.537,1.364,3.201,0.308,8.047
2023-08-25 11:20:30,-9999.0,59.176,48.588,53.393,1.364,3.216,0.383,8.137
2023-08-25 11:20:31,-9999.0,59.147,48.561,53.928,1.364,3.246,0.398,7.972
2023-08-25 11:20:32,-9999.0,59.149,48.634,54.26,1.379,3.246,0.398,8.077
2023-08-25 11:20:33,-9999.0,59.134,48.561,54.447,1.349,3.291,0.368,8.032
2023-08-25 11:20:34,-9999.0,59.143,48.57,54.959,1.394,3.156,0.368,8.032
2023-08-25 11:20:35,-9999.0,59.128,48.57,55.319,1.394,3.201,0.353,8.077
2023-08-25 11:20:36,-9999.0,59.171,48.483,55.765,1.364,3.171,0.413,8.047
2023-08-25 11:20:37,-9999.0,59.286,48.469,56.082,1.289,3.186,0.413,8.107
2023-08-25 11:20:38,-9999.0,59.229,48.599,56.038,1.364,3.096,0.428,8.182
2023-08-25 11:20:39,-9999.0,59.329,48.541,56.038,1.364,3.126,0.443,8.032
2023-08-25 11:20:40,-9999.0,59.407,48.576,56.174,1.364,3.081,0.368,8.077
2023-08-25 11:20:41,-9999.0,59.321,48.46,54.965,1.379,3.096,0.413,8.032
2023-08-25 11:20:42,-9999.0,59.321,48.475,54.706,1.214,3.066,0.443,8.047
2023-08-25 11:20:43,-9999.0,59.321,48.561,54.749,1.364,3.096,0.308,8.107
2023-08-25 11:20:44,-9999.0,59.272,48.497,55.146,1.379,3.051,0.338,8.032
2023-08-25 11:20:45,-9999.0,58.884,48.454,54.93,1.274,3.096,0.338,8.047
2023-08-25 11:20:46,-9999.0,58.582,48.411,54.844,1.319,3.081,0.323,8.092
2023-08-25 11:20:47,-9999.0,58.691,48.433,54.895,1.229,3.007,0.293,8.092
2023-08-25 11:20:48,-9999.0,58.498,48.427,54.486,1.334,3.096,0.278,8.047
2023-08-25 11:20:49,-9999.0,58.512,48.456,54.342,1.349,3.111,0.383,8.167
2023-08-25 11:20:50,-9999.0,58.535,48.45,54.408,1.229,3.096,0.353,8.047
2023-08-25 11:20:51,-9999.0,58.636,48.349,54.451,1.274,2.992,0.278,8.032
2023-08-25 11:20:52,-9999.0,58.699,48.384,54.126,1.244,3.186,0.338,8.002
2023-08-25 11:20:53,-9999.0,58.771,48.34,53.521,1.259,3.126,0.293,7.987
2023-08-25 11:20:54,-9999.0,58.72,48.506,53.916,1.199,3.081,0.308,8.032
2023-08-25 11:20:55,-9999.0,58.734,48.376,53.873,1.244,2.992,0.234,7.958
2023-08-25 11:20:56,-9999.0,58.734,48.347,53.224,1.229,3.007,0.338,7.943
2023-08-25 11:20:57,-9999.0,58.64,48.411,53.389,1.244,3.007,0.219,8.047
2023-08-25 11:20:58,-9999.0,58.761,48.446,54.072,1.274,2.992,0.204,7.987
2023-08-25 11:20:59,-9999.0,58.746,48.417,54.389,1.274,3.111,0.099,7.943
2023-08-25 11:21:00,-9999.0,58.695,48.394,54.482,1.274,3.022,0.189,8.002
2023-08-25 11:21:01,-9999.0,58.623,48.438,54.885,1.274,3.081,0.219,7.972
2023-08-25 11:21:02,-9999.0,58.71,48.423,55.015,1.244,3.066,0.204,7.972
2023-08-25 11:21:03,-9999.0,58.781,48.409,55.087,1.229,2.917,0.308,7.972
2023-08-25 11:21:04,-9999.0,58.767,48.423,55.302,1.379,3.007,0.338,7.913
2023-08-25 11:21:05,-9999.0,58.882,48.322,55.331,1.334,2.992,0.234,7.913
2023-08-25 11:21:06,-9999.0,58.839,48.409,55.302,1.274,3.007,0.293,7.958
2023-08-25 11:21:07,-9999.0,58.925,48.438,55.302,1.334,3.007,0.248,7.987
2023-08-25 11:21:08,-9999.0,58.882,48.351,55.605,1.379,2.947,0.278,7.913
2023-08-25 11:21:09,-9999.0,58.911,48.365,55.418,1.259,2.962,0.234,7.928
2023-08-25 11:21:10,-9999.0,59.011,48.293,55.36,1.364,2.992,0.278,7.898
2023-08-25 11:21:11,-9999.0,58.997,48.336,55.864,1.334,2.977,0.234,7.928
2023-08-25 11:21:12,-9999.0,59.026,48.351,55.849,1.304,2.917,0.278,7.958
2023-08-25 11:21:13,-9999.0,58.968,48.322,55.763,1.334,2.887,0.293,7.913
2023-08-25 11:21:14,-9999.0,58.868,48.365,55.878,1.334,2.947,0.368,7.972
2023-08-25 11:21:15,-9999.0,58.954,48.279,56.051,1.334,2.872,0.383,7.868
2023-08-25 11:21:16,-9999.0,58.954,48.264,55.072,1.409,2.857,0.308,7.883
2023-08-25 11:21:17,-9999.0,59.04,48.279,54.539,1.259,2.827,0.278,7.883
2023-08-25 11:21:18,-9999.0,58.954,48.206,53.906,1.319,2.992,0.398,7.913
2023-08-25 11:21:19,-9999.0,59.02,48.229,53.424,1.199,2.827,0.368,7.853
2023-08-25 11:21:20,-9999.0,58.991,48.359,53.784,1.274,2.827,0.353,7.928
2023-08-25 11:21:21,-9999.0,58.913,48.252,53.893,1.289,2.827,0.338,7.838
2023-08-25 11:21:22,-9999.0,58.662,48.245,54.175,1.274,2.708,0.368,7.958
2023-08-25 11:21:23,-9999.0,58.734,48.26,54.204,1.289,2.708,0.413,7.823
2023-08-25 11:21:24,-9999.0,58.814,48.167,54.601,1.304,2.678,0.428,7.868
2023-08-25 11:21:25,-9999.0,58.707,48.247,54.84,1.319,2.782,0.413,7.808
2023-08-25 11:21:26,-9999.0,58.687,48.14,54.877,1.334,2.737,0.353,7.883
2023-08-25 11:21:27,-9999.0,58.681,48.235,55.158,1.349,2.767,0.278,7.868
2023-08-25 11:21:28,-9999.0,58.675,48.157,55.267,1.289,2.737,0.263,7.793
2023-08-25 11:21:29,-9999.0,58.675,48.171,55.368,1.349,2.693,0.248,7.838
2023-08-25 11:21:30,-9999.0,58.654,48.194,55.117,1.259,2.708,0.234,7.793
2023-08-25 11:21:31,-9999.0,58.726,48.15,55.045,1.274,2.767,0.204,7.868
2023-08-25 11:21:32,-9999.0,58.769,48.165,54.585,1.289,2.812,0.293,7.838
2023-08-25 11:21:33,-9999.0,58.777,48.101,54.679,1.184,2.708,0.263,7.853
2023-08-25 11:21:34,-9999.0,58.771,48.123,54.932,1.259,2.663,0.248,7.793
2023-08-25 11:21:35,-9999.0,58.627,48.109,55.033,1.184,2.678,0.174,7.868
2023-08-25 11:21:36,-9999.0,58.67,48.123,54.961,1.259,2.678,0.323,7.808
2023-08-25 11:21:37,-9999.0,58.477,48.059,54.451,1.244,2.678,0.263,7.868
2023-08-25 11:21:38,-9999.0,58.449,48.03,54.091,1.259,2.603,0.219,7.838
2023-08-25 11:21:39,-9999.0,58.399,48.068,54.459,1.319,2.708,0.144,7.838
2023-08-25 11:21:40,-9999.0,58.408,48.033,54.554,1.214,2.618,0.234,7.808
2023-08-25 11:21:41,-9999.0,58.444,48.128,54.447,1.304,2.663,0.278,7.793
2023-08-25 11:21:42,-9999.0,58.358,48.055,54.519,1.289,2.693,0.263,7.778
2023-08-25 11:21:43,-9999.0,58.496,48.049,54.872,1.229,2.603,0.263,7.823
2023-08-25 11:21:44,-9999.0,58.525,48.078,55.189,1.259,2.633,0.114,7.748
2023-08-25 11:21:45,-9999.0,58.475,48.014,55.586,1.259,2.722,0.323,7.853
2023-08-25 11:21:46,-9999.0,58.527,47.935,55.695,1.199,2.633,0.234,7.674
2023-08-25 11:21:47,-9999.0,58.527,47.921,55.752,1.169,2.678,0.278,7.793
2023-08-25 11:21:48,-9999.0,58.477,47.915,55.717,1.169,2.588,0.263,7.763
2023-08-25 11:21:49,-9999.0,58.506,47.886,55.703,1.229,2.603,0.234,7.793
2023-08-25 11:21:50,-9999.0,58.578,47.973,55.962,1.214,2.558,0.174,7.793
2023-08-25 11:21:51,-9999.0,58.621,47.915,55.991,1.244,2.603,0.234,7.778
2023-08-25 11:21:52,-9999.0,58.6,47.952,55.942,1.199,2.558,0.248,7.808
2023-08-25 11:21:53,-9999.0,58.722,47.842,56.048,1.244,2.558,0.263,7.763
2023-08-25 11:21:54,-9999.0,58.67,47.95,55.551,1.154,2.573,0.293,7.689
2023-08-25 11:21:55,-9999.0,58.705,47.97,55.312,1.095,2.543,0.248,7.793
2023-08-25 11:21:56,-9999.0,58.662,47.898,55.37,1.124,2.618,0.234,7.719
2023-08-25 11:21:57,-9999.0,58.662,47.913,54.852,1.184,2.528,0.204,7.704
2023-08-25 11:21:58,-9999.0,58.625,47.875,54.93,1.244,2.543,0.293,7.719
2023-08-25 11:21:59,-9999.0,58.582,47.904,54.613,1.199,2.558,0.263,7.704
2023-08-25 11:22:00,-9999.0,58.545,47.766,54.375,1.214,2.438,0.338,7.644
2023-08-25 11:22:01,-9999.0,58.494,47.787,54.41,1.124,2.483,0.263,7.853
2023-08-25 11:22:02,-9999.0,58.436,47.888,54.035,1.08,2.588,0.248,7.719
2023-08-25 11:22:03,-9999.0,58.459,47.896,53.827,1.244,2.468,0.234,7.763
2023-08-25 11:22:04,-9999.0,58.531,47.882,54.029,1.199,2.423,0.099,7.689
2023-08-25 11:22:05,-9999.0,58.545,47.925,54.317,1.214,2.513,0.159,7.674
2023-08-25 11:22:06,-9999.0,58.422,47.888,54.294,1.184,2.438,0.099,7.674
